nu,sw,nu-err,sw-err,nu-ref,sw-ref
2843.596309,3.523e-26,3,6,752,752
2843.599384,1.484e-26,3,3,245,242
2843.602199,2.157e-26,3,3,744,744
2843.602721,2.119e-24,4,5,744,744
2843.614064,2.021e-23,4,4,744,744
2843.619097,1.268e-26,3,3,247,744
2843.624356,2.05e-26,3,3,245,242
2843.638544,2.578e-24,3,4,744,744
2843.639039,2.67e-25,3,3,239,257
2843.639198,1.946e-28,3,3,245,242
2843.640167,2.396e-26,3,6,752,752
2843.644027,3.503e-24,3,3,239,257
2843.648637,1.91e-25,4,3,247,744
2843.648687,3.758e-28,2,3,247,744
2843.655239,6.983e-27,3,3,744,744
2843.669098,4.92e-27,3,3,245,242
2843.670373,1.053e-25,4,5,744,744
2843.672152,7.977e-26,3,3,744,744
2843.677282,9.048e-25,3,3,239,257
2843.683759,4.116e-25,4,3,247,744
2843.705983,8.723e-26,3,3,247,744
2843.716856,6.151e-28,3,3,245,242
2843.720058,5.337e-25,3,6,752,752
2843.721848,5.22e-25,3,3,744,744
2843.726957,2.02e-27,3,3,245,242
2843.727752,1.285e-24,3,4,744,744
2843.729358,4.415e-27,3,3,245,242
2843.731963,2.474e-27,3,6,752,752
2843.732398,1.048e-24,4,5,744,744
2843.736612,3.785e-27,3,6,752,752
2843.736689,7.491e-26,3,3,744,744
2843.739939,2.1e-25,3,3,239,257
2843.746911,3.596e-28,3,3,245,242
2843.748446,3.025e-25,3,3,239,257
2843.752208,3.738e-27,3,3,245,242
2843.759848,8.48e-25,3,3,744,744
2843.763719,2.685e-24,3,4,744,744
2843.774456,3.222e-27,3,6,752,752
2843.776418,5.689e-26,3,3,247,744
2843.807342,6.739e-25,4,3,247,744
2843.808667,2.685e-26,3,6,752,752
2843.819498,3.63e-25,4,3,247,744
2843.838163,3.202e-26,3,3,744,744
2843.843609,4.505e-26,3,6,752,752
2843.849399,3.709e-24,3,4,744,744
2843.855245,3.877e-27,3,6,752,752
2843.8683,1.443e-29,2,3,247,744
2843.875537,4.378e-26,3,3,247,744
2843.880764,2.077e-25,3,3,239,257
2843.896278,2.919e-24,4,4,247,744
2843.914426,5.214e-24,3,4,744,744
2843.915867,3.572e-24,4,5,744,744
2843.917041,1.144e-24,4,4,247,744
2843.926139,4.583e-25,4,5,744,744
2843.945547,3.474e-25,4,3,247,744
2843.951395,2.49e-27,3,3,247,744
2843.989951,4.145e-25,3,3,239,257
2843.993899,2.879e-26,3,3,744,744
2843.995156,1.974e-27,3,6,752,752
2844.01141,1.616e-29,2,3,247,744
2844.012886,1.102e-28,3,3,245,242
2844.025731,3.265e-22,4,5,744,744
2844.026512,1.726e-29,2,3,247,744
2844.038933,3.143e-26,1,5,752,752
2844.040606,4.563e-26,3,3,245,242
2844.043293,3.382e-24,1,6,752,752
2844.044668,5.066e-24,1,6,752,752
2844.047314,8.431e-24,1,6,752,752
2844.04778,1.431e-24,3,3,239,257
2844.048293,6.974e-29,1,5,752,752
2844.049163,6.158e-26,5,3,245,242
2844.052561,2.192e-25,3,3,239,257
2844.055177,1.897e-22,4,5,744,744
2844.066629,1.276e-22,4,5,247,744
2844.080109,4.389e-26,3,6,752,752
2844.083231,1.773e-27,3,3,245,242
2844.085799,2.932e-27,3,3,744,744
2844.085815,4.454e-28,2,3,247,744
2844.103667,2.995e-26,3,6,752,752
2844.106366,2.061e-25,3,3,239,257
2844.116254,3.073e-26,5,3,245,242
2844.130187,6.958e-28,3,3,245,242
2844.131763,1.546e-25,3,6,752,752
2844.132298,4.415e-26,4,3,744,744
2844.147159,1.102e-27,3,3,247,744
2844.159112,1.271e-24,4,6,752,752
2844.17712,1.17e-25,5,3,245,242
2844.180668,1.435e-25,4,3,247,744
2844.19272,3.566e-28,1,5,752,752
2844.194837,2.42e-27,3,3,245,242
2844.211856,1.78e-25,3,6,752,752
2844.212869,4.525e-29,2,3,247,744
2844.217899,1.504e-24,4,5,744,744
2844.222098,9.991e-29,1,4,752,752
2844.251103,6.515e-26,3,3,247,744
2844.259226,6.745e-25,3,3,744,744
2844.271649,1.463e-28,1,5,752,752
2844.274292,1.275e-26,3,3,245,242
2844.290519,3.669e-27,3,3,247,744
2844.292121,6.302e-25,4,5,744,744
2844.299119,3.157e-25,3,3,239,257
2844.308276,5.5e-25,3,3,239,257
2844.311868,6.291e-28,1,5,752,752
2844.316917,2.848e-25,4,3,247,744
2844.323452,9.528e-27,3,3,247,744
2844.335948,1.949e-24,3,3,239,257
2844.35444,7.722e-26,3,3,744,744
2844.3863,1.909e-27,3,3,245,242
2844.422775,2.64e-27,3,3,247,744
2844.426523,6.243e-25,4,3,247,744
2844.448004,1.998e-27,2,3,247,744
2844.468479,2.402e-27,3,3,247,744
2844.473276,2.198e-25,5,3,245,242
2844.476563,1.24e-27,3,5,752,752
2844.477061,1.244e-28,3,3,245,242
2844.496496,1.164e-27,3,3,245,242
2844.510717,1.002e-26,3,3,247,744
2844.513117,2.134e-23,4,4,744,744
2844.518918,8.076e-29,1,5,752,752
2844.521633,5.96e-28,2,3,247,744
2844.523456,1.669e-28,3,3,245,242
2844.532118,1.042e-25,4,3,247,744
2844.553912,3.491e-27,3,3,245,242
2844.555544,3.491e-27,3,3,245,242
2844.566474,1.784e-26,1,5,752,752
2844.568158,1.718e-25,4,5,744,744
2844.568999,1.014e-26,3,3,744,744
2844.573854,2.217e-28,3,3,245,242
2844.576461,3.425e-27,3,3,247,744
2844.584117,3.83e-23,4,4,744,744
2844.602982,5.225e-28,1,5,752,752
2844.605267,1.237e-25,4,5,744,744
2844.628209,1.841e-26,3,3,245,242
2844.634215,1.761e-26,3,3,245,242
2844.665145,3.902e-25,4,5,744,744
2844.665411,2.977e-25,3,3,239,257
2844.670097,6.65e-28,3,3,245,242
2844.675598,6.342e-28,3,3,245,242
2844.688088,3.451e-29,2,3,247,744
2844.689275,2.061e-28,1,5,752,752
2844.690944,2.434e-23,4,4,744,744
2844.708951,3.682e-26,3,3,245,254
2844.708976,2.972e-23,4,4,744,744
2844.722109,1.005e-28,1,5,752,752
2844.724026,2.088e-26,3,3,744,744
2844.726918,2.489e-25,4,5,744,744
2844.731931,7.98e-25,5,3,245,254
2844.736142,1.785e-23,4,5,744,744
2844.741772,5.827e-28,3,3,247,744
2844.744378,8.341e-26,3,3,247,744
2844.755399,2.648e-26,1,5,752,752
2844.760506,4.724e-28,2,3,247,744
2844.764385,3.608e-27,3,3,245,254
2844.784155,9.113e-26,5,3,245,242
2844.785807,9.162e-28,3,3,245,254
2844.789806,1.603e-25,4,3,247,744
2844.814089,7.085e-29,1,3,744,744
2844.816379,4.815e-28,2,3,247,744
2844.817579,2.124e-25,3,3,239,257
2844.824276,9.912e-24,4,4,744,744
2844.835644,1.292e-23,4,4,744,744
2844.861846,1.373e-26,3,3,245,242
2844.87008,2.463e-26,3,3,247,744
2844.876772,9.458e-26,3,6,752,752
2844.87881,9.005e-26,3,6,752,752
2844.878891,1.852e-24,4,4,247,744
2844.87913,3.523e-25,3,3,239,257
2844.891728,1.446e-29,1,3,744,744
2844.893278,1.743e-28,3,3,245,242
2844.895918,5.386e-25,4,5,744,744
2844.898417,1.442e-28,1,5,752,752
2844.903825,3.793e-26,3,3,245,242
2844.928511,8.128e-27,3,3,245,242
2844.937973,3.81e-25,3,3,239,257
2844.938,1.997e-22,4,5,1127,744
2844.9395,1.992e-22,4,5,1127,744
2844.941676,6.986e-24,4,4,744,744
2844.942229,2.14e-25,3,3,239,257
2844.953428,1.408e-29,1,3,744,744
2844.956945,6.08e-24,4,5,744,744
2844.961965,1.004e-27,3,3,245,242
2844.966256,9.611e-29,3,3,752,752
2844.968821,1.747e-26,4,6,752,752
2844.981327,1.661e-25,4,3,247,744
2844.988423,3.416e-27,3,3,247,744
2844.99633,9.087e-25,3,3,239,257
2845.000956,5.16e-28,3,3,245,242
2845.00965,2.186e-25,5,3,245,242
2845.01536,5.939e-25,3,3,239,257
2845.021733,2.86e-29,1,4,752,752
2845.032241,3.587e-28,2,3,247,744
2845.035248,8.436e-28,3,3,245,242
2845.044165,4.717e-26,5,3,245,254
2845.054192,2.537e-27,3,3,245,242
2845.060722,1.699e-29,2,3,247,744
2845.062813,2.149e-26,3,3,247,744
2845.076899,2.044e-26,3,3,245,242
2845.077215,2.966e-26,1,5,752,752
2845.086609,2.639e-24,3,3,239,257
2845.10016,4.925e-24,4,4,247,744
2845.100697,4.467e-26,1,5,752,752
2845.105364,1.435e-25,4,3,247,744
2845.10639,6.334e-25,4,3,247,744
2845.107139,6.619e-26,3,3,247,744
2845.111218,3.9e-24,4,5,744,744
2845.123465,4.305e-25,3,3,239,257
2845.135813,6.978e-26,3,3,247,744
2845.136556,1.418e-28,2,3,247,744
2845.141128,5.387e-27,3,3,247,744
2845.146541,6.742e-26,3,3,247,744
2845.148677,3.628e-28,2,3,247,744
2845.149079,2.143e-26,3,3,245,242
2845.150116,9.236e-29,3,3,245,242
2845.162593,6.465e-28,3,3,245,242
2845.169537,1.977e-27,3,3,247,744
2845.17155,2.346e-26,3,3,245,242
2845.17223,2.346e-26,3,3,245,242
2845.175449,4.039e-27,3,3,245,254
2845.189521,7.127e-26,4,6,752,752
2845.189981,1.04e-26,3,3,247,744
2845.209375,3.461e-29,1,5,752,752
2845.215047,1.946e-26,1,6,752,752
2845.22311,2.148e-26,3,6,752,752
2845.251621,7.574e-29,3,3,245,242
2845.271469,6.342e-28,3,3,245,242
2845.272827,2.796e-26,3,3,245,242
2845.274182,3.011e-28,3,3,245,242
2845.276194,5.802e-29,2,3,247,744
2845.293165,9.423e-26,3,6,752,752
2845.297846,1.608e-27,3,3,247,744
2845.297874,1.387e-29,1,3,752,752
2845.298722,1.533e-27,3,3,245,242
2845.330964,7.451e-25,5,3,245,242
2845.332918,2.3e-22,3,5,744,744
2845.342308,1.604e-27,1,5,752,752
2845.344418,1.093e-24,4,5,744,744
2845.355343,8.374e-27,3,3,245,242
2845.362274,7.648e-24,4,5,744,744
2845.363313,1.472e-28,3,3,245,242
2845.3715,1.946e-25,4,3,247,744
2845.374793,9.435e-28,1,5,752,752
2845.379983,3.553e-28,3,3,245,242
2845.390838,6.254e-28,1,5,752,752
2845.406221,2.249e-26,4,6,752,752
2845.41707,1.909e-27,3,3,245,242
2845.430365,4.743e-25,3,3,239,257
2845.434933,1.123e-22,4,5,744,744
2845.444484,4.027e-28,3,3,245,242
2845.470991,2.131e-25,4,5,744,744
2845.477401,3.661e-26,1,6,752,752
2845.484053,6.133e-28,3,3,245,242
2845.484418,4.975e-27,3,3,245,242
2845.486889,2.94e-26,3,3,247,744
2845.498734,1.032e-26,3,6,752,752
2845.526719,1.184e-28,2,3,247,744
2845.549644,2.024e-26,1,6,752,752
2845.5623,1.903e-27,3,3,245,242
2845.563005,1.78e-26,3,3,245,242
2845.599387,1.287e-25,4,3,247,744
2845.608016,9.421e-27,3,3,245,242
2845.608455,1.084e-27,3,3,245,242
2845.624467,2.211e-28,3,3,245,242
2845.627053,1.001e-25,4,3,247,744
2845.628923,7.946e-26,3,3,247,744
2845.632988,2.662e-28,2,3,247,744
2845.634945,6.035e-25,4,5,744,744
2845.639321,1.136e-24,3,3,239,257
2845.644645,3.611e-23,4,4,744,744
2845.647347,5.614e-29,2,3,247,744
2845.655374,4.489e-26,3,3,247,744
2845.662982,1.022e-26,3,3,245,242
2845.665761,2.504e-28,2,3,247,744
2845.673078,1.115e-27,3,3,245,242
2845.673875,2.902e-24,3,3,239,257
2845.730177,9.914e-28,3,3,245,242
2845.734927,1.164e-27,3,3,245,242
2845.738764,2.315e-29,1,5,752,752
2845.739295,2.476e-26,1,6,752,752
2845.744318,3.82e-25,4,5,744,744
2845.751027,8.33e-25,3,3,239,257
2845.75215,7.635e-29,3,3,245,242
2845.765265,4.482e-27,3,6,752,752
2845.767355,4.078e-25,3,6,752,752
2845.783699,9.668e-29,1,3,744,744
2845.811422,2.956e-28,3,3,245,242
2845.819936,6.297e-25,3,3,239,257
2845.827128,2.617e-26,3,3,245,242
2845.836661,7.943e-26,3,3,245,242
2845.839845,5.051e-28,2,3,247,744
2845.847621,9.975e-29,3,3,245,242
2845.855196,1.115e-27,3,3,245,242
2845.865953,5.117e-29,2,3,247,744
2845.886469,1.628e-23,4,4,744,744
2845.892546,1.447e-27,3,3,245,242
2845.898534,4.729e-27,3,6,752,752
2845.899498,1.646e-26,4,3,744,744
2845.909608,2.562e-26,3,3,247,744
2845.917363,4.31e-28,3,3,245,242
2845.926927,3.243e-27,3,3,247,744
2845.955442,2.566e-29,1,5,752,752
2845.961221,2.659e-28,2,3,247,744
2845.978997,3.522e-23,3,4,744,744
2845.979579,1.296e-23,4,4,744,744
2845.984002,4.748e-28,2,3,247,744
2845.993266,7.812e-27,3,6,752,752
2845.994111,7.574e-29,3,3,245,242
2845.994874,8.544e-29,2,3,247,744
2845.99658,4.17e-26,3,3,247,744
2845.99851,1.072e-24,3,3,239,257
2846.003295,1.655e-26,4,6,752,752
2846.007298,1.146e-26,4,3,744,744
2846.010722,4.078e-26,3,3,247,744
2846.015461,7.451e-29,3,3,245,242
2846.0344,1.115e-28,3,3,245,242
2846.037312,1.478e-27,3,3,245,242
2846.038767,6.537e-25,3,3,239,257
2846.039726,9.366e-25,3,3,239,257
2846.039969,1.674e-23,4,4,744,744
2846.047742,3.159e-25,4,5,744,744
2846.067948,9.606e-28,3,3,245,242
2846.072079,2.283e-23,4,4,744,744
2846.081554,3.262e-27,3,3,247,744
2846.087855,7.758e-29,3,3,245,242
2846.088694,1.792e-26,3,3,245,242
2846.101066,2.404e-26,3,6,752,752
2846.101568,1.885e-26,1,6,752,752
2846.113361,8.374e-26,5,3,245,242
2846.116714,8.165e-28,3,3,245,254
2846.120942,8.435e-27,1,6,752,752
2846.131497,3.417e-28,3,3,245,242
2846.140843,4.055e-27,3,3,247,744
2846.148898,3.374e-24,4,4,744,744
2846.150938,4.113e-28,3,3,245,254
2846.152532,4.143e-27,3,3,247,744
2846.160621,4.36e-28,4,6,752,752
2846.162803,4.864e-28,3,3,245,242
2846.165852,2.148e-25,3,3,239,257
2846.200015,6.527e-28,3,3,245,242
2846.200967,6.417e-25,3,3,239,257
2846.203505,5.556e-27,3,6,752,752
2846.208628,1.527e-24,3,3,239,257
2846.210045,3.343e-26,3,3,744,744
2846.223995,1.654e-25,4,6,752,752
2846.22787,2.479e-27,3,3,247,744
2846.24012,2.922e-23,4,6,241,253
2846.242319,6.141e-28,2,3,247,744
2846.242766,1.508e-25,3,6,752,752
2846.243334,8.15e-27,3,5,752,752
2846.244365,1.134e-27,2,3,247,744
2846.25527,1.122e-23,4,4,744,744
2846.264222,3.632e-27,3,3,247,744
2846.273848,2.582e-24,4,4,247,744
2846.278538,5.825e-28,3,3,245,242
2846.281172,1.34e-28,2,3,247,744
2846.283619,2.484e-29,2,3,247,744
2846.284425,4.065e-25,3,3,239,257
2846.306007,2.211e-27,3,3,245,242
2846.308765,7.995e-28,2,3,247,744
2846.310397,1.127e-27,3,3,245,242
2846.323579,3.646e-24,4,4,744,744
2846.325731,3.583e-25,3,3,239,257
2846.33077,2.157e-23,4,4,744,744
2846.335441,5.341e-25,3,3,239,257
2846.344929,4.578e-26,1,5,752,752
2846.37975,2.503e-28,2,3,247,744
2846.383926,8.298e-27,3,3,247,744
2846.392115,4.126e-27,3,3,245,242
2846.399843,6.495e-26,4,6,752,752
2846.401838,4.265e-25,3,3,239,257
2846.408009,1.57e-28,3,3,245,242
2846.412657,7.287e-27,3,6,752,752
2846.413723,2.407e-25,3,3,239,257
2846.414435,8.436e-27,3,3,247,744
2846.41729,2.247e-26,3,3,247,744
2846.419125,1.14e-26,3,3,247,744
2846.440695,4.753e-27,4,6,752,752
2846.447476,2.395e-28,3,3,245,242
2846.451502,1.206e-29,1,5,752,752
2846.468988,1.059e-26,1,6,752,752
2846.478305,2.902e-26,3,3,247,744
2846.536246,1.392e-25,5,3,245,254
2846.537635,3.833e-27,3,3,247,744
2846.563157,4.009e-26,3,6,752,752
2846.572744,2.224e-25,3,3,239,257
2846.584277,3.436e-28,3,3,245,242
2846.58468,1.817e-24,3,3,239,257
2846.585037,2.728e-26,3,3,245,242
2846.587605,1.117e-23,3,6,752,752
2846.594015,4.667e-28,3,3,245,242
2846.603305,8.513e-26,3,6,752,752
2846.613562,1.983e-25,5,3,245,242
2846.614735,9.544e-27,3,3,245,242
2846.623869,7.48e-24,4,4,744,744
2846.630179,1.593e-29,1,4,752,752
2846.631746,2.863e-27,3,3,245,242
2846.638938,7.766e-28,1,5,752,752
2846.644344,2.156e-25,3,3,239,257
2846.655704,5.376e-27,3,3,245,242
2846.664276,2.802e-25,5,3,245,242
2846.677612,4.766e-27,3,3,247,744
2846.697877,3.833e-28,2,3,247,744
2846.708334,7.575e-27,3,6,752,752
2846.713815,1.224e-24,3,3,239,257
2846.714596,8.744e-27,3,3,245,242
2846.715372,3.225e-27,3,3,247,744
2846.743343,5.779e-27,3,3,247,744
2846.759513,1.502e-28,3,3,245,254
2846.774793,2.99e-28,2,3,247,744
2846.785174,5.371e-29,2,3,247,744
2846.785947,6.36e-27,3,3,247,744
2846.790637,9.446e-26,3,3,245,254
2846.79584,9.65e-29,2,3,247,744
2846.825955,7.253e-28,1,5,752,752
2846.826003,2.5e-26,3,3,245,254
2846.839277,1.515e-26,3,3,245,242
2846.848757,7.523e-28,2,3,247,744
2846.870775,2.401e-27,3,3,245,242
2846.871069,4.601e-24,4,4,744,744
2846.871943,1.653e-26,4,6,752,752
2846.878807,2.432e-26,5,3,245,242
2846.889318,1.06e-26,3,3,247,744
2846.901912,2.902e-25,3,3,239,257
2846.907761,1.108e-24,3,3,239,257
2846.927571,2.932e-24,4,4,744,744
2846.929825,9.363e-27,1,6,752,752
2846.933442,3.696e-26,3,3,247,744
2846.946054,3.205e-25,3,3,239,257
2846.948105,1.177e-26,3,6,752,752
2846.970379,6.615e-27,3,3,247,744
2846.973386,3.177e-25,3,3,239,257
2846.975996,2.204e-27,3,3,247,744
2846.981442,7.313e-29,2,3,247,744
2847.002804,2.894e-26,5,3,245,242
2847.010297,4.007e-24,3,4,744,744
2847.03466,5.609e-28,3,3,245,242
2847.035991,5.548e-28,3,3,245,242
2847.044186,1.447e-28,2,3,247,744
2847.044745,5.142e-27,3,3,245,242
2847.04605,2.445e-27,3,3,247,744
2847.054539,2.328e-25,3,3,239,257
2847.057157,1.749e-26,3,6,752,752
2847.059186,1.275e-26,3,3,245,242
2847.059997,1.227e-23,3,4,744,744
2847.064598,2.499e-25,3,3,239,257
2847.067131,1.385e-26,3,3,247,744
2847.068001,1.016e-27,3,3,245,242
2847.068461,1.096e-23,3,4,744,744
2847.095836,7.095e-25,3,3,239,257
2847.097955,1.86e-28,3,3,245,242
2847.09855,7.155e-25,4,5,744,744
2847.099609,2.475e-28,3,3,245,242
2847.1014,1.164e-25,3,6,752,752
2847.107469,5.702e-25,4,3,744,744
2847.107508,1.434e-23,4,5,744,744
2847.109625,5.67e-24,3,6,752,752
2847.114292,7.005e-24,4,5,744,744
2847.120298,5.636e-28,2,3,247,744
2847.124518,2.629e-28,3,3,245,242
2847.127897,2.535e-25,3,3,239,257
2847.135343,5.109e-24,4,5,744,744
2847.148297,3.5e-23,3,4,744,744
2847.150484,4.368e-26,1,6,752,752
2847.155181,3.989e-27,3,3,247,744
2847.176261,3.044e-23,3,4,744,744
2847.179979,5.382e-27,3,3,245,242
2847.183238,4.012e-28,2,3,247,744
2847.19088,2.959e-23,4,4,744,744
2847.193375,1.028e-23,4,5,744,744
2847.193375,7.815e-27,3,3,247,744
2847.195095,4.9e-27,4,6,752,752
2847.196032,2.167e-25,5,3,245,254
2847.196828,1.533e-27,3,3,245,242
2847.212937,1.336e-28,3,3,245,242
2847.216739,1.036e-27,3,3,245,254
2847.218447,9.497e-25,4,5,744,744
2847.219122,1.512e-24,4,5,744,744
2847.219793,5.386e-24,3,4,744,744
2847.231207,3.793e-28,3,3,245,242
2847.249542,2.029e-27,3,3,247,744
2847.250776,1.453e-26,3,3,245,254
2847.257164,3.565e-28,3,3,245,242
2847.270902,3.414e-26,3,3,744,744
2847.284409,1.059e-27,3,3,245,242
2847.288597,8.495e-27,3,3,247,744
2847.289548,2.174e-27,3,3,247,744
2847.292679,5.006e-27,3,3,245,242
2847.303171,1.441e-24,4,4,744,744
2847.305665,9.942e-26,4,3,744,744
2847.306731,2.34e-26,3,3,245,242
2847.311543,1.57e-28,3,3,245,242
2847.317861,1.828e-24,3,4,744,744
2847.31905,1.146e-23,4,5,744,744
2847.330124,4.526e-27,3,3,245,242
2847.341104,8.028e-25,3,6,752,752
2847.348381,7.946e-24,4,4,247,744
2847.349814,5.56e-26,4,3,247,744
2847.351056,5.569e-26,4,3,247,744
2847.355843,1.076e-25,4,5,744,744
2847.367188,3.826e-27,1,6,752,752
2847.36924,9.852e-25,5,3,245,242
2847.36924,9.79e-25,5,3,245,242
2847.378262,8.823e-27,1,6,752,752
2847.380558,3.897e-28,3,3,247,744
2847.394296,7.065e-27,3,3,247,744
2847.396101,5.526e-26,1,5,752,752
2847.401169,1.065e-28,3,3,245,242
2847.404661,1.65e-26,3,3,245,242
2847.413105,1.657e-28,3,6,752,752
2847.417389,6.721e-27,3,3,247,744
2847.43688,1.301e-26,3,3,247,744
2847.439622,1.568e-25,4,5,744,744
2847.440712,2.471e-25,3,3,239,257
2847.45698,2.541e-24,3,4,744,744
2847.459029,2.194e-24,3,4,744,744
2847.473623,2.635e-24,3,3,239,257
2847.484129,2.79e-27,3,3,247,744
2847.487836,7.294e-25,3,3,239,257
2847.500305,1.034e-27,3,3,245,242
2847.50985,1.072e-27,1,5,752,752
2847.510344,2.024e-28,2,3,247,744
2847.513892,2.878e-24,4,5,744,744
2847.526853,5.175e-26,3,3,247,744
2847.533575,2.36e-25,3,3,239,257
2847.53565,9.893e-26,4,3,744,744
2847.539126,5.905e-26,3,3,247,744
2847.554195,3.85e-25,3,3,239,257
2847.564366,8.329e-27,3,3,247,744
2847.572443,5.62e-24,4,5,744,744
2847.58784,3.093e-25,3,3,239,257
2847.591441,4.863e-25,3,3,239,257
2847.609911,4.344e-25,3,3,239,257
2847.618047,5.083e-24,4,5,744,744
2847.619893,5.266e-24,3,4,744,744
2847.64022,4.261e-28,3,3,245,242
2847.64519,1.741e-26,3,3,247,744
2847.656222,5.077e-24,4,5,744,744
2847.670502,2.56e-26,3,3,744,744
2847.673646,1.1e-26,3,3,247,744
2847.681622,2.1e-27,3,3,245,242
2847.682289,1.25e-27,3,3,245,242
2847.694175,1.702e-28,2,3,247,744
2847.713461,1.669e-28,3,3,245,242
2847.714446,1.198e-27,2,3,247,744
2847.714648,5.993e-28,2,3,247,744
2847.717803,2.933e-25,3,3,239,257
2847.719101,3.3e-21,4,6,744,744
2847.72078,3.074e-24,3,4,744,744
2847.726925,3.679e-29,2,3,247,744
2847.739401,1.473e-29,2,3,247,744
2847.743482,1.133e-27,2,3,247,744
2847.745207,1.977e-27,3,3,247,744
2847.747228,9.483e-28,3,3,245,242
2847.753128,5e-27,3,3,245,254
2847.759486,6.404e-28,3,3,245,242
2847.770293,1.484e-23,3,4,744,744
2847.778058,1.067e-26,1,6,752,752
2847.790152,1.076e-27,3,3,247,744
2847.793577,8.691e-29,2,3,247,744
2847.811789,2.493e-29,2,3,247,744
2847.820438,2.734e-25,4,3,247,744
2847.833119,3.494e-27,3,3,247,744
2847.837774,1.016e-26,5,3,245,242
2847.858692,1.084e-24,4,5,744,744
2847.871396,1.527e-24,3,3,239,257
2847.877608,3.977e-24,4,5,744,744
2847.883873,3.03e-29,1,5,752,752
2847.895277,6.058e-25,3,3,239,257
2847.895698,6.059e-27,3,3,245,242
2847.896973,9.048e-25,3,3,239,257
2847.897629,1.4e-28,1,5,752,752
2847.919817,1.478e-28,3,3,245,242
2847.924459,2.991e-27,3,3,247,744
2847.927156,1.671e-27,3,3,247,744
2847.930734,2.104e-25,3,3,239,257
2847.943411,5.62e-25,3,3,239,257
2847.955773,8.683e-29,1,5,752,752
2847.95798,7.192e-26,3,3,744,744
2847.960899,6.958e-29,3,3,245,242
2847.962847,1.959e-27,3,3,744,744
2847.97051,3.19e-27,3,3,245,242
2847.97963,6.616e-25,3,3,239,257
2847.988782,6.698e-26,3,3,247,744
2848.011182,3.895e-25,4,3,247,744
2848.015302,3.879e-25,4,5,744,744
2848.022418,3.368e-28,3,3,245,242
2848.037954,2.355e-28,2,3,247,744
2848.046373,1.028e-28,3,3,245,242
2848.050478,3.055e-27,3,3,247,744
2848.084609,1.548e-26,3,3,247,744
2848.099026,1.455e-28,1,5,752,752
2848.121627,5.205e-27,1,6,752,752
2848.121676,1.129e-25,4,6,752,752
2848.122927,5.639e-27,1,6,752,752
2848.123642,5.831e-28,3,3,245,242
2848.127139,5.613e-28,1,5,752,752
2848.13831,2.395e-24,3,3,239,257
2848.140427,8.868e-26,4,6,752,752
2848.142595,2.297e-26,3,3,245,242
2848.149897,1.872e-28,3,3,245,242
2848.162358,4.929e-28,2,3,247,744
2848.168213,1.844e-28,2,3,247,744
2848.176891,8.189e-29,3,3,245,242
2848.180245,3.27e-27,3,3,247,744
2848.191064,7.015e-27,3,6,752,752
2848.202258,2.278e-25,5,3,245,242
2848.216701,3.006e-26,3,3,247,744
2848.23594,9.421e-27,3,3,245,242
2848.264193,6.251e-27,3,3,744,744
2848.265697,3.473e-27,3,3,245,242
2848.29005,3.241e-25,4,5,744,744
2848.29595,1.835e-27,3,3,245,242
2848.305771,1.171e-29,1,3,744,744
2848.323492,2.393e-25,4,5,744,744
2848.326843,1.647e-25,4,5,744,744
2848.341585,9.606e-29,3,3,245,242
2848.347441,2.26e-28,3,3,245,242
2848.34796,3.855e-28,1,5,752,752
2848.348458,3.075e-26,3,3,247,744
2848.36771,2.121e-25,4,3,247,744
2848.37093,9.175e-26,5,3,245,242
2848.375787,1.921e-26,3,3,245,242
2848.378009,7.072e-29,2,3,247,744
2848.396356,2.014e-25,5,3,245,242
2848.40156,1.282e-27,3,3,247,744
2848.404328,4.823e-25,3,3,239,257
2848.410622,2.947e-26,4,3,744,744
2848.411009,1.826e-29,2,3,247,744
2848.4237,1.138e-25,4,3,247,744
2848.427647,3.111e-26,3,3,744,744
2848.438511,1.099e-25,4,3,247,744
2848.441858,1.706e-27,3,3,247,744
2848.45118,2.737e-28,3,3,247,744
2848.457653,6.178e-24,4,4,744,744
2848.460571,2.777e-28,3,3,245,242
2848.464117,3.34e-26,3,3,247,744
2848.479247,2.321e-28,3,3,245,242
2848.480102,1.263e-25,4,5,744,744
2848.497804,5.386e-27,3,3,247,744
2848.507835,5.874e-23,3,5,744,744
2848.508563,1.853e-24,3,3,239,257
2848.50872,2.356e-28,2,3,247,744
2848.509886,1.133e-24,5,3,245,242
2848.513557,3.304e-27,1,6,752,752
2848.516618,3.089e-24,3,3,239,257
2848.52022,2.248e-27,1,6,752,752
2848.535618,3.025e-24,3,3,239,257
2848.550613,1.465e-28,3,3,245,242
2848.554792,4.9e-28,2,3,247,744
2848.554813,1.118e-28,2,3,247,744
2848.561413,2.639e-25,3,3,239,257
2848.566864,5.143e-26,3,6,752,752
2848.582794,1.071e-28,3,3,245,242
2848.587848,4.451e-27,1,6,752,752
2848.588215,4.791e-24,4,4,247,744
2848.593311,4.483e-28,3,3,245,242
2848.593756,6.151e-26,3,3,744,744
2848.597243,2.076e-26,3,3,247,744
2848.604658,9.852e-27,3,3,245,242
2848.615455,3.452e-26,1,5,752,752
2848.675574,9.618e-29,2,3,247,744
2848.678253,1.42e-23,4,4,744,744
2848.678454,5.169e-26,3,3,247,744
2848.691781,7.049e-26,3,6,752,752
2848.697538,6.65e-29,3,3,245,242
2848.699522,6.218e-25,3,3,239,257
